Domain File,Init File,Program File,Parse Domain (s),Parse Golog(s),Domain2DFA (s),Golog2TS (s),Game Construction (s),Game Resolution (s),Total (s),Algorithm
/home/matteo/syft4golog/benchmarks/dishwasher_move/domain_r5.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/p5_1.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/prog_2_5_1.golog,0.082,0,0.004,2.743,0,0.019,2.848,Compositional
/home/matteo/syft4golog/benchmarks/dishwasher_move/domain_r5.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/p5_1.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/prog_2_5_1.golog,0.079,0,0.005,0.212,0,0.016,0.312,LDLf
/home/matteo/syft4golog/benchmarks/dishwasher_move/domain_r5.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/p5_1.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/prog_3_5_1.golog,0.074,0,0.004,0.086,0,0.008,0.172,Compositional
/home/matteo/syft4golog/benchmarks/dishwasher_move/domain_r5.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/p5_1.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/prog_3_5_1.golog,0.075,0,0.004,0.006,0,0.01,0.095,LDLf
/home/matteo/syft4golog/benchmarks/dishwasher_move/domain_r5.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/p5_2.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/prog_1_5_2.golog,0.078,0,0.008,0.148,0,0.419,0.653,Compositional
/home/matteo/syft4golog/benchmarks/dishwasher_move/domain_r5.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/p5_2.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/prog_1_5_2.golog,0.075,0,0.007,0.033,0,0.654,0.769,LDLf
/home/matteo/syft4golog/benchmarks/dishwasher_move/domain_r5.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/p5_2.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/prog_2_5_2.golog,0.076,0,0.008,14.781,0,0.049,14.914,Compositional
/home/matteo/syft4golog/benchmarks/dishwasher_move/domain_r5.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/p5_2.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/prog_2_5_2.golog,0.08,0,0.009,0.388,0,0.407,0.884,LDLf
/home/matteo/syft4golog/benchmarks/dishwasher_move/domain_r5.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/p5_2.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/prog_3_5_2.golog,0.079,0,0.008,13.837,0,0.014,13.938,Compositional
/home/matteo/syft4golog/benchmarks/dishwasher_move/domain_r5.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/p5_2.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/prog_3_5_2.golog,0.076,0,0.007,0.017,0,0.037,0.137,LDLf
/home/matteo/syft4golog/benchmarks/dishwasher_move/domain_r5.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/p5_3.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/prog_1_5_3.golog,0.074,0,0.011,0.335,0,29.974,30.394,Compositional
/home/matteo/syft4golog/benchmarks/dishwasher_move/domain_r5.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/p5_3.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/prog_1_5_3.golog,0.084,0,0.013,0.06,0,11.296,11.453,LDLf
/home/matteo/syft4golog/benchmarks/dishwasher_move/domain_r5.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/p5_3.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/prog_2_5_3.golog,0.073,0,0.012,28.805,0,0.351,29.241,Compositional
/home/matteo/syft4golog/benchmarks/dishwasher_move/domain_r5.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/p5_3.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/prog_2_5_3.golog,0.092,0,0.013,0.656,0,16.107,16.868,LDLf
/home/matteo/syft4golog/benchmarks/dishwasher_move/domain_r5.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/p5_3.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/prog_3_5_3.golog,0.078,0,0.01,0.026,0,0.073,0.187,LDLf
/home/matteo/syft4golog/benchmarks/dishwasher_move/domain_r5.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/p5_4.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/prog_3_5_4.golog,0.074,0,0.012,0.061,0,0.168,0.315,LDLf
/home/matteo/syft4golog/benchmarks/dishwasher_move/domain_r5.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/p5_5.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/prog_3_5_5.golog,0.074,0,0.026,0.083,0,0.233,0.416,LDLf
