Domain File,Init File,Program File,Parse Domain (s),Parse Golog(s),Domain2DFA (s),Golog2TS (s),Game Construction (s),Game Resolution (s),Total (s),Algorithm
/home/matteo/syft4golog/benchmarks/tireworld_carry/domain.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/p6.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/prog_2_6.golog,0.075,0,0,1.717,0,0.002,1.794,Compositional
/home/matteo/syft4golog/benchmarks/tireworld_carry/domain.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/p6.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/prog_2_6.golog,0.069,0,0.001,0.074,0,0.002,0.146,LDLf
/home/matteo/syft4golog/benchmarks/tireworld_carry/domain.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/p6.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/prog_3_6.golog,0.07,0,0.001,0.078,0,0.004,0.153,Compositional
/home/matteo/syft4golog/benchmarks/tireworld_carry/domain.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/p6.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/prog_3_6.golog,0.067,0,0,0.008,0,0.004,0.079,LDLf
/home/matteo/syft4golog/benchmarks/tireworld_carry/domain.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/p7.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/prog_1_7.golog,0.067,0,0.001,0.149,0,0.005,0.222,Compositional
/home/matteo/syft4golog/benchmarks/tireworld_carry/domain.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/p7.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/prog_1_7.golog,0.088,0,0.001,0.007,0,0.006,0.102,LDLf
/home/matteo/syft4golog/benchmarks/tireworld_carry/domain.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/p7.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/prog_2_7.golog,0.07,0,0.001,3.311,0,0.002,3.384,Compositional
/home/matteo/syft4golog/benchmarks/tireworld_carry/domain.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/p7.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/prog_2_7.golog,0.07,0,0.001,0.109,0,0.006,0.186,LDLf
/home/matteo/syft4golog/benchmarks/tireworld_carry/domain.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/p7.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/prog_3_7.golog,0.069,0,0.001,0.144,0,0.003,0.217,Compositional
/home/matteo/syft4golog/benchmarks/tireworld_carry/domain.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/p7.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/prog_3_7.golog,0.07,0,0.001,0.011,0,0.003,0.085,LDLf
