Domain File,Init File,Program File,Parse Domain (s),Parse Golog(s),Domain2DFA (s),Golog2TS (s),Game Construction (s),Game Resolution (s),Total (s),Algorithm
/home/matteo/syft4golog/benchmarks/blocksworld_drop/domain.pddl,/home/matteo/syft4golog/benchmarks/blocksworld_drop/p4.pddl,/home/matteo/syft4golog/benchmarks/blocksworld_drop/prog_3_4.golog,0.073,0.001,0.003,0.038,0,0.023,0.138,Compositional
/home/matteo/syft4golog/benchmarks/blocksworld_drop/domain.pddl,/home/matteo/syft4golog/benchmarks/blocksworld_drop/p4.pddl,/home/matteo/syft4golog/benchmarks/blocksworld_drop/prog_3_4.golog,0.069,0,0.003,0.013,0,0.1,0.185,LDLf
/home/matteo/syft4golog/benchmarks/blocksworld_drop/domain.pddl,/home/matteo/syft4golog/benchmarks/blocksworld_drop/p5.pddl,/home/matteo/syft4golog/benchmarks/blocksworld_drop/prog_1_5.golog,0.071,0,0.005,0.019,0,0.282,0.377,Compositional
/home/matteo/syft4golog/benchmarks/blocksworld_drop/domain.pddl,/home/matteo/syft4golog/benchmarks/blocksworld_drop/p5.pddl,/home/matteo/syft4golog/benchmarks/blocksworld_drop/prog_1_5.golog,0.069,0,0.004,0.003,0,0.297,0.373,LDLf
/home/matteo/syft4golog/benchmarks/blocksworld_drop/domain.pddl,/home/matteo/syft4golog/benchmarks/blocksworld_drop/p5.pddl,/home/matteo/syft4golog/benchmarks/blocksworld_drop/prog_2_5.golog,0.069,0.012,0.005,0.226,0,0.392,0.704,Compositional
/home/matteo/syft4golog/benchmarks/blocksworld_drop/domain.pddl,/home/matteo/syft4golog/benchmarks/blocksworld_drop/p5.pddl,/home/matteo/syft4golog/benchmarks/blocksworld_drop/prog_2_5.golog,0.071,0,0.005,0.028,0,0.277,0.381,LDLf
/home/matteo/syft4golog/benchmarks/blocksworld_drop/domain.pddl,/home/matteo/syft4golog/benchmarks/blocksworld_drop/p5.pddl,/home/matteo/syft4golog/benchmarks/blocksworld_drop/prog_3_5.golog,0.066,0.01,0.005,0.137,0,0.06,0.278,Compositional
/home/matteo/syft4golog/benchmarks/blocksworld_drop/domain.pddl,/home/matteo/syft4golog/benchmarks/blocksworld_drop/p5.pddl,/home/matteo/syft4golog/benchmarks/blocksworld_drop/prog_3_5.golog,0.068,0,0.005,0.03,0,0.295,0.398,LDLf
/home/matteo/syft4golog/benchmarks/blocksworld_drop/domain.pddl,/home/matteo/syft4golog/benchmarks/blocksworld_drop/p6.pddl,/home/matteo/syft4golog/benchmarks/blocksworld_drop/prog_1_6.golog,0.071,0,0.005,0.039,0,1.897,2.012,Compositional
/home/matteo/syft4golog/benchmarks/blocksworld_drop/domain.pddl,/home/matteo/syft4golog/benchmarks/blocksworld_drop/p6.pddl,/home/matteo/syft4golog/benchmarks/blocksworld_drop/prog_1_6.golog,0.071,0,0.005,0.005,0,5.915,5.996,LDLf
/home/matteo/syft4golog/benchmarks/blocksworld_drop/domain.pddl,/home/matteo/syft4golog/benchmarks/blocksworld_drop/p6.pddl,/home/matteo/syft4golog/benchmarks/blocksworld_drop/prog_2_6.golog,0.08,0.01,0.006,0.519,0,3.135,3.75,Compositional
/home/matteo/syft4golog/benchmarks/blocksworld_drop/domain.pddl,/home/matteo/syft4golog/benchmarks/blocksworld_drop/p6.pddl,/home/matteo/syft4golog/benchmarks/blocksworld_drop/prog_2_6.golog,0.069,0,0.006,0.039,0,5.796,5.91,LDLf
/home/matteo/syft4golog/benchmarks/blocksworld_drop/domain.pddl,/home/matteo/syft4golog/benchmarks/blocksworld_drop/p6.pddl,/home/matteo/syft4golog/benchmarks/blocksworld_drop/prog_3_6.golog,0.068,0.011,0.006,0.366,0,0.191,0.642,Compositional
/home/matteo/syft4golog/benchmarks/blocksworld_drop/domain.pddl,/home/matteo/syft4golog/benchmarks/blocksworld_drop/p6.pddl,/home/matteo/syft4golog/benchmarks/blocksworld_drop/prog_3_6.golog,0.067,0,0.005,0.062,0,2.889,3.023,LDLf
/home/matteo/syft4golog/benchmarks/blocksworld_drop/domain.pddl,/home/matteo/syft4golog/benchmarks/blocksworld_drop/p7.pddl,/home/matteo/syft4golog/benchmarks/blocksworld_drop/prog_1_7.golog,0.076,0,0.011,0.06,0,81.977,82.124,Compositional
/home/matteo/syft4golog/benchmarks/blocksworld_drop/domain.pddl,/home/matteo/syft4golog/benchmarks/blocksworld_drop/p7.pddl,/home/matteo/syft4golog/benchmarks/blocksworld_drop/prog_1_7.golog,0.072,0,0.011,0.007,0,137.502,137.592,LDLf
/home/matteo/syft4golog/benchmarks/blocksworld_drop/domain.pddl,/home/matteo/syft4golog/benchmarks/blocksworld_drop/p7.pddl,/home/matteo/syft4golog/benchmarks/blocksworld_drop/prog_2_7.golog,0.069,0.001,0.01,0.98,0,374.156,375.216,Compositional
/home/matteo/syft4golog/benchmarks/blocksworld_drop/domain.pddl,/home/matteo/syft4golog/benchmarks/blocksworld_drop/p7.pddl,/home/matteo/syft4golog/benchmarks/blocksworld_drop/prog_2_7.golog,0.079,0,0.011,0.069,0,165.756,165.915,LDLf
/home/matteo/syft4golog/benchmarks/blocksworld_drop/domain.pddl,/home/matteo/syft4golog/benchmarks/blocksworld_drop/p7.pddl,/home/matteo/syft4golog/benchmarks/blocksworld_drop/prog_3_7.golog,0.072,0.001,0.011,1.152,0,1.369,2.605,Compositional
/home/matteo/syft4golog/benchmarks/blocksworld_drop/domain.pddl,/home/matteo/syft4golog/benchmarks/blocksworld_drop/p7.pddl,/home/matteo/syft4golog/benchmarks/blocksworld_drop/prog_3_7.golog,0.071,0,0.01,0.165,0,5.799,6.045,LDLf
/home/matteo/syft4golog/benchmarks/blocksworld_drop/domain.pddl,/home/matteo/syft4golog/benchmarks/blocksworld_drop/p8.pddl,/home/matteo/syft4golog/benchmarks/blocksworld_drop/prog_3_8.golog,0.08,0,0.01,2.388,0,17.652,20.13,Compositional
/home/matteo/syft4golog/benchmarks/blocksworld_drop/domain.pddl,/home/matteo/syft4golog/benchmarks/blocksworld_drop/p9.pddl,/home/matteo/syft4golog/benchmarks/blocksworld_drop/prog_3_9.golog,0.084,0.014,0.018,6.728,0,558.578,565.422,Compositional
/home/matteo/syft4golog/benchmarks/blocksworld_drop/domain.pddl,/home/matteo/syft4golog/benchmarks/blocksworld_drop/p9.pddl,/home/matteo/syft4golog/benchmarks/blocksworld_drop/prog_3_9.golog,0.072,0,0.011,5.907,0,21.361,27.351,Compositional
/home/matteo/syft4golog/benchmarks/blocksworld_drop/domain.pddl,/home/matteo/syft4golog/benchmarks/blocksworld_drop/p10.pddl,/home/matteo/syft4golog/benchmarks/blocksworld_drop/prog_3_10.golog,0.076,0.012,0.018,10.989,0,228.785,239.88,Compositional
/home/matteo/syft4golog/benchmarks/blocksworld_drop/domain.pddl,/home/matteo/syft4golog/benchmarks/blocksworld_drop/p11.pddl,/home/matteo/syft4golog/benchmarks/blocksworld_drop/prog_3_11.golog,0.083,0.001,0.024,26.413,0,192.482,219.003,Compositional
